Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,heartratebpm/value
2021-08-22T14:25:13Z,38.462549,-79.0204361,402.6026223,
2021-08-22T14:25:15Z,38.4626116,-79.0203304,402.4879196,
2021-08-22T14:25:17Z,38.4626746,-79.0202231,402.55397,
2021-08-22T14:25:19Z,38.4627359,-79.0201165,402.5766568,
2021-08-22T14:25:21Z,38.4628052,-79.0200088,402.5891371,
2021-08-22T14:25:23Z,38.4628674,-79.0198961,402.5088611,
2021-08-22T14:25:25Z,38.4629305,-79.0197816,402.6214487,
2021-08-22T14:25:27Z,38.4629879,-79.0196747,402.5986032,
2021-08-22T14:25:29Z,38.4630528,-79.0195718,402.5863343,
2021-08-22T14:25:31Z,38.4631179,-79.0194765,402.6727454,
2021-08-22T14:25:33Z,38.4631611,-79.0193955,402.8067,
2021-08-22T14:25:35Z,38.4632208,-79.0193096,402.9554639,
2021-08-22T14:25:37Z,38.4633005,-79.0192069,403.1049705,
2021-08-22T14:25:39Z,38.4633716,-79.0191103,403.2468107,
2021-08-22T14:25:41Z,38.463436,-79.019017,403.2212137,
2021-08-22T14:25:43Z,38.463496,-79.0189278,403.562018,
2021-08-22T14:25:45Z,38.4635656,-79.0188365,403.4569302,
2021-08-22T14:25:47Z,38.4636327,-79.0187368,403.6526684,
2021-08-22T14:25:49Z,38.4636891,-79.018642,403.81271,
2021-08-22T14:25:51Z,38.4637388,-79.0185491,403.8161478,
2021-08-22T14:25:53Z,38.4637876,-79.018461,403.9440877,
2021-08-22T14:25:55Z,38.4638228,-79.0183449,403.3049707,
2021-08-22T14:25:57Z,38.4637857,-79.0182094,403.7553385,
2021-08-22T14:25:59Z,38.4637237,-79.0181443,403.6228394,
2021-08-22T14:26:01Z,38.4636829,-79.0180874,403.6030592,
2021-08-22T14:26:03Z,38.4636188,-79.0180175,403.7256306,
2021-08-22T14:26:05Z,38.4635352,-79.0179347,403.8870085,
2021-08-22T14:26:07Z,38.4634591,-79.0178652,403.7666964,
2021-08-22T14:26:09Z,38.463384,-79.0177851,403.6213585,
2021-08-22T14:26:11Z,38.4633111,-79.0176982,403.5384829,
2021-08-22T14:26:13Z,38.4632334,-79.0176168,403.4849077,
2021-08-22T14:26:15Z,38.4631543,-79.0175366,403.4626421,
2021-08-22T14:26:17Z,38.4630703,-79.0174554,403.374056,
2021-08-22T14:26:19Z,38.4629904,-79.0173769,403.2348584,
2021-08-22T14:26:21Z,38.4629205,-79.0172964,403.0282337,
2021-08-22T14:26:23Z,38.4628407,-79.0172184,402.8912091,
2021-08-22T14:26:25Z,38.4627658,-79.0171428,402.89065,
2021-08-22T14:26:27Z,38.462691,-79.017066,403.0242497,
2021-08-22T14:26:29Z,38.462623,-79.0169863,402.7671956,
2021-08-22T14:26:31Z,38.4625446,-79.0168993,402.6665052,
2021-08-22T14:26:33Z,38.4624628,-79.0168224,402.5755991,
2021-08-22T14:26:35Z,38.4623796,-79.0167352,402.602781,
2021-08-22T14:26:37Z,38.4622901,-79.0166482,402.4839535,
2021-08-22T14:26:39Z,38.4621958,-79.0165659,402.2213427,
2021-08-22T14:26:41Z,38.4621057,-79.0164892,402.1263158,
2021-08-22T14:26:43Z,38.4620045,-79.0164293,402.0402266,
2021-08-22T14:26:45Z,38.4619223,-79.016353,402.08068,
2021-08-22T14:26:47Z,38.4618428,-79.0162701,401.9423459,
2021-08-22T14:26:49Z,38.4617565,-79.0161843,401.7796509,
2021-08-22T14:26:51Z,38.4616706,-79.0160846,401.3333489,
2021-08-22T14:26:53Z,38.4615929,-79.0159481,401.1349581,
2021-08-22T14:26:55Z,38.4615157,-79.015811,400.7269258,
2021-08-22T14:26:57Z,38.461443,-79.0156757,400.4594955,
2021-08-22T14:26:59Z,38.4613606,-79.015539,400.2882444,
2021-08-22T14:27:01Z,38.4612733,-79.0154059,400.065712,
2021-08-22T14:27:03Z,38.461187,-79.0152729,400.0451984,
2021-08-22T14:27:05Z,38.4610958,-79.0151375,400.1189522,
2021-08-22T14:27:07Z,38.4610167,-79.0149904,400.1071622,
2021-08-22T14:27:09Z,38.4609417,-79.0148272,399.9974041,
2021-08-22T14:27:11Z,38.4608648,-79.0146704,399.8919825,
2021-08-22T14:27:13Z,38.4607807,-79.0145274,399.6468312,
2021-08-22T14:27:15Z,38.4606974,-79.0144008,399.5451668,
2021-08-22T14:27:17Z,38.4606105,-79.0142724,399.3454358,
2021-08-22T14:27:19Z,38.4605169,-79.0141297,398.9783384,
2021-08-22T14:27:21Z,38.4604325,-79.0139772,398.6691388,
2021-08-22T14:27:23Z,38.4603587,-79.0138434,398.5231326,
2021-08-22T14:27:25Z,38.4602603,-79.0137302,398.3588384,
2021-08-22T14:27:27Z,38.4601527,-79.0136131,398.2290647,
2021-08-22T14:27:29Z,38.4600371,-79.0135112,397.98316,
2021-08-22T14:27:31Z,38.459912,-79.0134281,398.0168844,
2021-08-22T14:27:33Z,38.4597944,-79.0133608,398.0936367,
2021-08-22T14:27:35Z,38.4596717,-79.0132864,397.7258967,
2021-08-22T14:27:37Z,38.4595428,-79.0132047,397.4893068,
2021-08-22T14:27:39Z,38.4594059,-79.0131343,397.4375601,
2021-08-22T14:27:41Z,38.4592708,-79.0130554,397.254457,
2021-08-22T14:27:43Z,38.4591372,-79.0129818,397.1287767,
2021-08-22T14:27:45Z,38.4590046,-79.0129082,397.0848014,
2021-08-22T14:27:47Z,38.4588747,-79.0128333,397.0286698,
2021-08-22T14:27:49Z,38.4587515,-79.0127588,396.9785639,
2021-08-22T14:27:51Z,38.4586289,-79.0126826,396.4582272,
2021-08-22T14:27:53Z,38.4584956,-79.0125943,396.3053288,
2021-08-22T14:27:55Z,38.4583686,-79.0125136,396.1603073,
2021-08-22T14:27:57Z,38.458233,-79.0124324,396.0272318,
2021-08-22T14:27:59Z,38.4580995,-79.0123526,395.9143462,
2021-08-22T14:28:01Z,38.4579653,-79.0122752,395.832061,
2021-08-22T14:28:03Z,38.4578382,-79.0121996,395.86414,
2021-08-22T14:28:05Z,38.4577146,-79.0121258,395.6387964,
2021-08-22T14:28:07Z,38.4575832,-79.0120467,395.1109177,
2021-08-22T14:28:09Z,38.4574493,-79.0119756,395.0713899,
2021-08-22T14:28:11Z,38.4573202,-79.0119037,394.9705104,
2021-08-22T14:28:13Z,38.4571982,-79.0118031,394.8148862,
2021-08-22T14:28:15Z,38.4570665,-79.0117071,394.5807937,
2021-08-22T14:28:17Z,38.4569424,-79.0116053,394.5765664,
2021-08-22T14:28:19Z,38.4568232,-79.0115101,394.2592027,
2021-08-22T14:28:21Z,38.4566991,-79.0114441,394.1773534,
2021-08-22T14:28:23Z,38.4565685,-79.0113632,393.9355081,
2021-08-22T14:28:25Z,38.4564326,-79.0112834,393.7523711,
2021-08-22T14:28:27Z,38.4562945,-79.011208,393.6088649,
2021-08-22T14:28:29Z,38.4561582,-79.0111258,393.2643208,
2021-08-22T14:28:31Z,38.4560312,-79.0110408,393.1935891,
2021-08-22T14:28:33Z,38.4559078,-79.0109582,393.0870074,
2021-08-22T14:28:35Z,38.4557814,-79.0108841,392.8268018,
2021-08-22T14:28:37Z,38.4556479,-79.0108302,392.7593872,
2021-08-22T14:28:39Z,38.4555243,-79.0107668,392.7223516,
2021-08-22T14:28:41Z,38.4554032,-79.0106952,392.6311632,
2021-08-22T14:28:43Z,38.4552807,-79.0106227,392.4276565,
2021-08-22T14:28:45Z,38.4551585,-79.0105535,392.5884751,
2021-08-22T14:28:47Z,38.4550416,-79.0104912,392.3963807,
2021-08-22T14:28:49Z,38.4549259,-79.0104047,392.2025464,
2021-08-22T14:28:51Z,38.454816,-79.0103194,391.9829354,
2021-08-22T14:28:53Z,38.4547,-79.0102349,391.8575739,
2021-08-22T14:28:55Z,38.4545796,-79.010149,391.7480092,
2021-08-22T14:28:57Z,38.454462,-79.0100786,391.543569,
2021-08-22T14:28:59Z,38.4543464,-79.0099989,391.3115053,
2021-08-22T14:29:01Z,38.4542417,-79.0099401,391.2604235,
2021-08-22T14:29:03Z,38.4541282,-79.0098769,391.0604302,
2021-08-22T14:29:05Z,38.4540079,-79.0098208,391.0094024,
2021-08-22T14:29:07Z,38.4538914,-79.0097659,390.932016,
2021-08-22T14:29:09Z,38.4537655,-79.009706,390.6619342,
2021-08-22T14:29:12Z,38.4535798,-79.00961,390.6601911,
2021-08-22T14:29:14Z,38.4534581,-79.0095368,390.5490545,
2021-08-22T14:29:16Z,38.4533331,-79.0094575,390.5346871,
2021-08-22T14:29:18Z,38.4532031,-79.0093722,390.3244608,
2021-08-22T14:29:20Z,38.4530766,-79.0092942,390.1357361,
2021-08-22T14:29:22Z,38.4529536,-79.0092203,390.0964915,
2021-08-22T14:29:24Z,38.4528313,-79.0091493,389.9769773,
2021-08-22T14:29:26Z,38.4527034,-79.0090765,389.9426838,
2021-08-22T14:29:28Z,38.452575,-79.0089947,389.712135,
2021-08-22T14:29:30Z,38.4524456,-79.0089128,389.2491514,
2021-08-22T14:29:32Z,38.4523171,-79.0088286,388.9092419,
2021-08-22T14:29:34Z,38.4521938,-79.0087482,388.8503557,
2021-08-22T14:29:36Z,38.4520714,-79.0086698,388.6678369,
2021-08-22T14:29:38Z,38.4519428,-79.0085894,388.5684458,
2021-08-22T14:29:40Z,38.4518203,-79.008516,388.4940352,
2021-08-22T14:29:42Z,38.4516859,-79.0084385,388.2337341,
2021-08-22T14:29:44Z,38.4515519,-79.0083587,387.9589174,
2021-08-22T14:29:46Z,38.4514282,-79.0082793,387.7696551,
2021-08-22T14:29:48Z,38.4513086,-79.0081998,387.6431829,
2021-08-22T14:29:50Z,38.4511846,-79.0081197,387.4862434,
2021-08-22T14:29:52Z,38.4510522,-79.0080347,387.3620981,
2021-08-22T14:29:54Z,38.4509303,-79.0079569,387.2482512,
2021-08-22T14:29:56Z,38.4508021,-79.007886,387.1448607,
2021-08-22T14:29:58Z,38.4506856,-79.0078093,387.075635,
2021-08-22T14:30:00Z,38.4505694,-79.00774,387.0509758,
2021-08-22T14:30:02Z,38.4504626,-79.0076952,387.0245741,
2021-08-22T14:30:04Z,38.4503557,-79.0076299,386.9140575,
2021-08-22T14:30:06Z,38.450235,-79.0075472,386.8043341,
2021-08-22T14:30:08Z,38.4501158,-79.0074659,386.4667755,
2021-08-22T14:30:10Z,38.450001,-79.0073756,386.3176682,
2021-08-22T14:30:12Z,38.449883,-79.007295,386.1565778,
2021-08-22T14:30:14Z,38.4497577,-79.0072222,385.9929027,
2021-08-22T14:30:16Z,38.4496361,-79.0071505,386.0761127,
2021-08-22T14:30:18Z,38.449512,-79.0070774,385.5987733,
2021-08-22T14:30:20Z,38.4493776,-79.0069976,385.3978866,
2021-08-22T14:30:22Z,38.449256,-79.0069197,385.2788922,
2021-08-22T14:30:24Z,38.4491355,-79.0068432,385.2127892,
2021-08-22T14:30:26Z,38.4490133,-79.0067624,385.0083728,
2021-08-22T14:30:28Z,38.4488971,-79.0066822,385.1054595,
2021-08-22T14:30:30Z,38.4487912,-79.0066029,385.0566257,
2021-08-22T14:30:32Z,38.4486988,-79.0065204,385.083603,
2021-08-22T14:30:34Z,38.4486214,-79.0064266,384.9022067,
2021-08-22T14:30:36Z,38.4485586,-79.006307,384.7375485,
2021-08-22T14:30:38Z,38.448497,-79.006172,384.2956926,
2021-08-22T14:30:40Z,38.4484604,-79.0060233,383.8272509,
2021-08-22T14:30:42Z,38.4484311,-79.0058776,383.5498594,
2021-08-22T14:30:44Z,38.4484138,-79.0057437,383.6635072,
2021-08-22T14:30:46Z,38.4483896,-79.0055994,383.3570886,
2021-08-22T14:30:48Z,38.4483628,-79.0054458,383.3675927,
2021-08-22T14:30:50Z,38.4483331,-79.0053044,383.3990524,
2021-08-22T14:30:52Z,38.4483057,-79.0051525,383.3111134,
2021-08-22T14:30:54Z,38.4482791,-79.00499,383.1267396,
2021-08-22T14:30:56Z,38.448258,-79.0048309,383.0520515,
2021-08-22T14:30:58Z,38.4482347,-79.0046801,382.9338711,
2021-08-22T14:31:00Z,38.4482094,-79.0045317,382.9670185,
2021-08-22T14:31:02Z,38.4481908,-79.0043818,382.6993618,
2021-08-22T14:31:04Z,38.4481628,-79.004218,382.6599344,
2021-08-22T14:31:06Z,38.4481366,-79.0040534,382.4769973,
2021-08-22T14:31:08Z,38.4481089,-79.0038933,382.2037588,
2021-08-22T14:31:10Z,38.4480787,-79.0037365,382.035027,
2021-08-22T14:31:12Z,38.448048,-79.0035795,382.0593048,
2021-08-22T14:31:14Z,38.4480217,-79.0034249,381.8791227,
2021-08-22T14:31:16Z,38.4479943,-79.0032576,381.8105129,
2021-08-22T14:31:18Z,38.4479677,-79.0030893,381.8008548,
2021-08-22T14:31:20Z,38.4479465,-79.0029282,381.5471514,
2021-08-22T14:31:22Z,38.4479233,-79.0027769,381.5305896,
2021-08-22T14:31:24Z,38.4478964,-79.0026182,381.3607077,
2021-08-22T14:31:26Z,38.4478658,-79.0024451,380.9462795,
2021-08-22T14:31:28Z,38.4478328,-79.0022768,380.7948772,
2021-08-22T14:31:30Z,38.447803,-79.0021082,380.6880157,
2021-08-22T14:31:32Z,38.4477718,-79.0019417,380.7393091,
2021-08-22T14:31:34Z,38.4477418,-79.0017775,380.589018,
2021-08-22T14:31:36Z,38.4477148,-79.001606,380.4749819,
2021-08-22T14:31:38Z,38.4476863,-79.0014385,380.3651158,
2021-08-22T14:31:40Z,38.4476606,-79.0012713,380.2953024,
2021-08-22T14:31:42Z,38.4476351,-79.0011073,380.4207875,
2021-08-22T14:31:44Z,38.4476037,-79.0009423,380.3628468,
2021-08-22T14:31:46Z,38.4475703,-79.0007824,380.2739838,
2021-08-22T14:31:48Z,38.4475362,-79.0006142,380.1741986,
2021-08-22T14:31:50Z,38.4475061,-79.0004512,380.1712436,
2021-08-22T14:31:52Z,38.4474782,-79.0002796,379.6613041,
2021-08-22T14:31:54Z,38.447455,-79.0000939,379.4258139,
2021-08-22T14:31:56Z,38.4474242,-78.9999178,379.0214881,
2021-08-22T14:31:58Z,38.4473961,-78.9997659,379.0734592,
2021-08-22T14:32:00Z,38.447375,-78.9996273,379.1850527,
2021-08-22T14:32:02Z,38.4473445,-78.9994862,379.185422,
2021-08-22T14:32:04Z,38.4473164,-78.9993328,379.0343094,
2021-08-22T14:32:06Z,38.4472821,-78.9991747,378.7566246,
2021-08-22T14:32:08Z,38.4472535,-78.9990185,378.6459854,
2021-08-22T14:32:10Z,38.447226,-78.9988776,378.5938582,
2021-08-22T14:32:12Z,38.4472032,-78.9987457,378.6661399,
2021-08-22T14:32:14Z,38.4471561,-78.9986162,378.7563416,
2021-08-22T14:32:16Z,38.4470716,-78.9985109,378.6226126,
2021-08-22T14:32:18Z,38.4469625,-78.9984407,378.586208,
2021-08-22T14:32:20Z,38.4468502,-78.9983779,378.6812294,
2021-08-22T14:32:22Z,38.4467309,-78.9983276,378.5473239,
2021-08-22T14:32:24Z,38.4466058,-78.9982742,378.4804245,
2021-08-22T14:32:26Z,38.4464865,-78.99822,378.4673929,
2021-08-22T14:32:28Z,38.4463618,-78.9981639,378.2261793,
2021-08-22T14:32:30Z,38.4462344,-78.9981183,377.9638684,
2021-08-22T14:32:32Z,38.4461059,-78.9980757,377.8357754,
2021-08-22T14:32:34Z,38.4459821,-78.9980479,377.6726015,
2021-08-22T14:32:36Z,38.4458521,-78.9980032,377.5991662,
2021-08-22T14:32:38Z,38.4457229,-78.9979542,377.4928653,
2021-08-22T14:32:40Z,38.4455985,-78.9978885,377.2404379,
2021-08-22T14:32:42Z,38.4454694,-78.9978381,377.2761519,
2021-08-22T14:32:44Z,38.4453416,-78.997792,377.0990075,
2021-08-22T14:32:46Z,38.4452164,-78.9977478,377.0705211,
2021-08-22T14:32:48Z,38.4450901,-78.9977101,376.9139005,
2021-08-22T14:32:50Z,38.4449642,-78.997668,376.7736878,
2021-08-22T14:32:52Z,38.4448346,-78.9976139,376.589589,
2021-08-22T14:32:54Z,38.4447059,-78.9975628,376.3732638,
2021-08-22T14:32:56Z,38.4445819,-78.9975158,376.2860177,
2021-08-22T14:32:58Z,38.444462,-78.9974761,376.0681165,
2021-08-22T14:33:00Z,38.444328,-78.9974287,375.9611456,
2021-08-22T14:33:02Z,38.4441891,-78.997383,375.8001112,
2021-08-22T14:33:04Z,38.4440563,-78.9973379,375.5000443,
2021-08-22T14:33:06Z,38.4439236,-78.9972851,375.3068963,
2021-08-22T14:33:08Z,38.4437823,-78.9972334,375.1091633,
2021-08-22T14:33:10Z,38.4436484,-78.9971869,375.1163363,
2021-08-22T14:33:12Z,38.4435153,-78.9971319,375.0868533,
2021-08-22T14:33:14Z,38.443387,-78.9970847,375.0621988,
2021-08-22T14:33:16Z,38.4432596,-78.9970352,375.0575814,
2021-08-22T14:33:18Z,38.4431301,-78.9969829,374.8084308,
2021-08-22T14:33:20Z,38.4430144,-78.9969215,374.6711474,
2021-08-22T14:33:22Z,38.4429053,-78.996876,374.7844865,
2021-08-22T14:33:24Z,38.4427898,-78.9968191,374.6510534,
2021-08-22T14:33:26Z,38.4426741,-78.9967687,374.5418822,
2021-08-22T14:33:28Z,38.4425617,-78.9967266,374.3176365,
2021-08-22T14:33:30Z,38.4424485,-78.9966817,374.4045496,
2021-08-22T14:33:32Z,38.442334,-78.99665,374.2473365,
2021-08-22T14:33:34Z,38.4422108,-78.9966117,374.1336869,
2021-08-22T14:33:36Z,38.4420868,-78.996575,373.8643607,
2021-08-22T14:33:38Z,38.4419575,-78.996539,373.7594166,
2021-08-22T14:33:40Z,38.4418424,-78.9964883,373.7111638,
2021-08-22T14:33:42Z,38.4417205,-78.996439,373.5579164,
2021-08-22T14:33:44Z,38.4415977,-78.99639,373.3847907,
2021-08-22T14:33:46Z,38.4414631,-78.9963413,373.2041272,
2021-08-22T14:33:48Z,38.4413334,-78.9962896,373.1043575,
2021-08-22T14:33:51Z,38.4411382,-78.9962044,372.8202936,
2021-08-22T14:33:52Z,38.4410684,-78.9961733,372.6018328,
2021-08-22T14:33:55Z,38.4408713,-78.9960848,372.4937378,
2021-08-22T14:33:57Z,38.4407442,-78.9960275,372.5634457,
2021-08-22T14:33:58Z,38.4406726,-78.9960273,372.1581759,
2021-08-22T14:34:01Z,38.4404727,-78.995953,371.9168508,
2021-08-22T14:34:03Z,38.4403476,-78.995895,371.8131344,
2021-08-22T14:34:05Z,38.4402292,-78.995851,371.9442109,
2021-08-22T14:34:07Z,38.4401135,-78.9958033,371.8727144,
2021-08-22T14:34:09Z,38.440007,-78.9957531,371.7251359,
2021-08-22T14:34:11Z,38.4398942,-78.9957074,371.5438687,
2021-08-22T14:34:13Z,38.4397814,-78.9956649,371.4554507,
2021-08-22T14:34:15Z,38.4396591,-78.995627,371.4162244,
2021-08-22T14:34:17Z,38.4395344,-78.9955959,371.2621147,
2021-08-22T14:34:19Z,38.4394133,-78.9955358,370.9303888,
2021-08-22T14:34:21Z,38.4392927,-78.9954705,370.4873837,
2021-08-22T14:34:23Z,38.4391734,-78.9953992,370.2259021,
2021-08-22T14:34:25Z,38.4390414,-78.9953225,370.0647989,
2021-08-22T14:34:27Z,38.4389125,-78.9952312,369.7908871,
2021-08-22T14:34:29Z,38.4387837,-78.9951478,369.7099169,
2021-08-22T14:34:31Z,38.4386557,-78.995064,369.5729649,
2021-08-22T14:34:33Z,38.438532,-78.9949874,369.2358111,
2021-08-22T14:34:35Z,38.4384083,-78.9949186,369.1414037,
2021-08-22T14:34:37Z,38.4382822,-78.9948449,368.9468987,
2021-08-22T14:34:39Z,38.4381502,-78.9947664,368.7222474,
2021-08-22T14:34:41Z,38.4380278,-78.9946888,368.7751154,
2021-08-22T14:34:43Z,38.4379133,-78.9945917,368.6681913,
2021-08-22T14:34:45Z,38.4377927,-78.9945072,368.5679672,
2021-08-22T14:34:47Z,38.4376616,-78.9944274,368.5384502,
2021-08-22T14:34:49Z,38.4375372,-78.9943478,368.5772967,
2021-08-22T14:34:51Z,38.4374105,-78.9942727,368.5394517,
2021-08-22T14:34:53Z,38.43729,-78.9941966,368.320976,
2021-08-22T14:34:55Z,38.437179,-78.9941159,368.0930178,
2021-08-22T14:34:57Z,38.437067,-78.9940389,368.1057201,
2021-08-22T14:34:59Z,38.4369591,-78.9939803,367.9775911,
2021-08-22T14:35:01Z,38.436853,-78.9939132,367.8033995,
2021-08-22T14:35:03Z,38.4367429,-78.99386,367.6975683,
2021-08-22T14:35:05Z,38.4366231,-78.9937961,367.5128934,
2021-08-22T14:35:07Z,38.4365153,-78.9937324,367.4009516,
2021-08-22T14:35:09Z,38.4364095,-78.9936649,367.4576075,
2021-08-22T14:35:11Z,38.4363054,-78.9935952,367.3083529,
2021-08-22T14:35:13Z,38.4362066,-78.993563,367.0751996,
2021-08-22T14:35:15Z,38.4361039,-78.9935137,367.0701403,
2021-08-22T14:35:17Z,38.4359878,-78.9934499,366.7634232,
2021-08-22T14:35:19Z,38.4358777,-78.9933848,366.4950174,
2021-08-22T14:35:21Z,38.4357674,-78.9933245,366.40075,
2021-08-22T14:35:23Z,38.4356396,-78.9932553,366.2906647,
2021-08-22T14:35:25Z,38.4355213,-78.9931888,366.2646323,
2021-08-22T14:35:27Z,38.4353995,-78.9931279,366.2739597,
2021-08-22T14:35:29Z,38.4352807,-78.9930643,366.1142883,
2021-08-22T14:35:31Z,38.4351636,-78.9930077,366.0717624,
2021-08-22T14:35:33Z,38.4350538,-78.9929487,366.0559535,
2021-08-22T14:35:35Z,38.434945,-78.9929013,365.9596255,
2021-08-22T14:35:37Z,38.4348377,-78.9928472,365.8397963,
2021-08-22T14:35:39Z,38.4347325,-78.9927907,365.7151206,
2021-08-22T14:35:41Z,38.4346346,-78.9927458,365.8899094,
2021-08-22T14:35:43Z,38.4345364,-78.9927018,365.8826374,
2021-08-22T14:35:45Z,38.4344399,-78.9926517,365.8136596,
2021-08-22T14:35:47Z,38.4343358,-78.9925936,365.672649,
2021-08-22T14:35:49Z,38.4342329,-78.9925202,365.6034091,
2021-08-22T14:35:51Z,38.4341274,-78.9924566,365.4414823,
2021-08-22T14:35:53Z,38.4340222,-78.9923881,365.3100668,
2021-08-22T14:35:55Z,38.4339156,-78.9923318,365.3249788,
2021-08-22T14:35:57Z,38.4338168,-78.9922598,365.1982399,
2021-08-22T14:35:59Z,38.4337055,-78.9921843,365.0049301,
2021-08-22T14:36:01Z,38.4335858,-78.9921132,364.8845324,
2021-08-22T14:36:03Z,38.4334788,-78.992043,364.6369444,
2021-08-22T14:36:05Z,38.4333637,-78.9919706,364.4932628,
2021-08-22T14:36:07Z,38.433241,-78.9919027,364.2477916,
2021-08-22T14:36:09Z,38.4331241,-78.9918375,363.9702934,
2021-08-22T14:36:11Z,38.433,-78.9917657,363.4227477,
2021-08-22T14:36:13Z,38.4328866,-78.9917161,363.4505642,
2021-08-22T14:36:15Z,38.4327751,-78.99168,363.6339021,
2021-08-22T14:36:17Z,38.4326654,-78.9916217,363.6281069,
2021-08-22T14:36:19Z,38.4325551,-78.9915551,363.5767404,
2021-08-22T14:36:21Z,38.4324447,-78.9914816,363.4985584,
2021-08-22T14:36:23Z,38.4323199,-78.9914109,363.3915069,
2021-08-22T14:36:25Z,38.4322083,-78.9913591,363.265333,
2021-08-22T14:36:27Z,38.4320965,-78.9913598,362.996975,
2021-08-22T14:36:29Z,38.4319957,-78.9914575,362.9144776,
2021-08-22T14:36:31Z,38.4319219,-78.9915665,362.988776,
2021-08-22T14:36:33Z,38.4318634,-78.9916949,362.9256458,
2021-08-22T14:36:35Z,38.4318005,-78.9918194,362.8476268,
2021-08-22T14:36:37Z,38.4317465,-78.9919461,362.7901007,
2021-08-22T14:36:39Z,38.4316828,-78.99207,362.6282706,
2021-08-22T14:36:41Z,38.4316214,-78.9921982,362.644443,
2021-08-22T14:36:43Z,38.4315532,-78.9923327,362.5427209,
2021-08-22T14:36:45Z,38.4314877,-78.9924713,362.5230719,
2021-08-22T14:36:47Z,38.4314306,-78.9926045,362.661985,
2021-08-22T14:36:49Z,38.4313602,-78.9927203,362.8124895,
2021-08-22T14:36:51Z,38.4313008,-78.9928374,362.9107374,
2021-08-22T14:36:53Z,38.4312344,-78.9929575,363.028636,
2021-08-22T14:36:55Z,38.4311836,-78.9930762,363.2001658,
2021-08-22T14:36:57Z,38.4311302,-78.9931993,363.3501512,
2021-08-22T14:37:00Z,38.4310535,-78.9933688,363.5688905,
2021-08-22T14:37:01Z,38.4310248,-78.9934228,363.4700569,
2021-08-22T14:37:04Z,38.4309072,-78.9935417,362.9454009,
2021-08-22T14:37:06Z,38.4307997,-78.9935522,362.6876396,
2021-08-22T14:37:08Z,38.4306859,-78.9935212,362.3696218,
2021-08-22T14:37:09Z,38.4306282,-78.9934956,362.3069886,
2021-08-22T14:37:12Z,38.4304581,-78.9934125,361.9658053,
2021-08-22T14:37:14Z,38.4303489,-78.9933517,361.9696027,
2021-08-22T14:37:15Z,38.4302921,-78.993321,362.2014771,
2021-08-22T14:37:18Z,38.4301281,-78.9932184,362.4784537,
2021-08-22T14:37:20Z,38.4300319,-78.9931583,362.6761556,
2021-08-22T14:37:21Z,38.4299814,-78.9931267,362.7229873,
2021-08-22T14:37:24Z,38.4298186,-78.9930203,362.3605613,
2021-08-22T14:37:26Z,38.4297095,-78.992956,362.1789316,
2021-08-22T14:37:28Z,38.4296012,-78.9929145,361.9044388,
2021-08-22T14:37:30Z,38.4294908,-78.9928745,361.9227171,
2021-08-22T14:37:32Z,38.4293844,-78.992818,361.9703881,
2021-08-22T14:37:34Z,38.4292773,-78.9927581,361.8169461,
2021-08-22T14:37:36Z,38.4291713,-78.9926943,361.7872378,
2021-08-22T14:37:38Z,38.4290695,-78.9926281,361.670038,
2021-08-22T14:37:40Z,38.4289682,-78.992566,361.5519968,
2021-08-22T14:37:42Z,38.4288656,-78.992513,361.4632429,
2021-08-22T14:37:44Z,38.428769,-78.9924599,361.5537877,
2021-08-22T14:37:46Z,38.4286729,-78.9924112,361.4285317,
2021-08-22T14:37:48Z,38.4285846,-78.9923496,361.4564482,
2021-08-22T14:37:50Z,38.4284924,-78.992289,361.143946,
2021-08-22T14:37:52Z,38.4284024,-78.9922436,361.1792357,
2021-08-22T14:37:54Z,38.4283138,-78.9922069,361.1452676,
2021-08-22T14:37:56Z,38.4282246,-78.9921621,361.1886112,
2021-08-22T14:37:58Z,38.4281301,-78.9921033,361.1783403,
2021-08-22T14:38:00Z,38.4280274,-78.9920515,360.8769598,
2021-08-22T14:38:02Z,38.4279218,-78.9919787,360.2341987,
2021-08-22T14:38:04Z,38.4277938,-78.9919007,358.6729679,
2021-08-22T14:38:06Z,38.4276458,-78.9918061,357.2969885,
2021-08-22T14:38:08Z,38.4274906,-78.9917109,357.0435802,
2021-08-22T14:38:10Z,38.4273438,-78.9916208,356.8862627,
2021-08-22T14:38:12Z,38.4272137,-78.9915348,357.0157283,
2021-08-22T14:38:14Z,38.4270935,-78.9914485,357.279087,
2021-08-22T14:38:16Z,38.4269875,-78.9913747,357.2530773,
2021-08-22T14:38:18Z,38.4268609,-78.9913526,357.2412307,
2021-08-22T14:38:20Z,38.4267426,-78.9912978,357.0623763,
2021-08-22T14:38:22Z,38.4266169,-78.9912251,356.9318571,
2021-08-22T14:38:24Z,38.4264973,-78.9911511,356.7971803,
2021-08-22T14:38:26Z,38.4263926,-78.9910498,356.8351929,
2021-08-22T14:38:28Z,38.426286,-78.9909445,356.9855072,
2021-08-22T14:38:30Z,38.426183,-78.9908555,357.0630081,
2021-08-22T14:38:32Z,38.4260721,-78.990776,356.78644,
2021-08-22T14:38:34Z,38.425952,-78.990696,356.7013119,
2021-08-22T14:38:36Z,38.4258471,-78.9906213,356.6198604,
2021-08-22T14:38:38Z,38.4257311,-78.9905435,356.2903944,
